#X	CH1	CH2
#Sequence	Volt	Volt
4780	7.02e+00	-8.48e-01
4781	6.98e+00	-8.48e-01
4782	7.02e+00	-8.48e-01
4783	7.02e+00	-8.48e-01
4784	6.98e+00	-8.48e-01
4785	6.98e+00	-8.48e-01
4786	6.98e+00	-8.48e-01
4787	6.98e+00	-8.48e-01
4788	7.02e+00	-8.48e-01
4789	7.02e+00	-8.48e-01
4790	6.98e+00	-8.48e-01
4791	7.02e+00	-8.48e-01
4792	6.98e+00	-8.48e-01
4793	6.98e+00	-8.48e-01
4794	7.02e+00	-8.48e-01
4795	6.98e+00	-8.48e-01
4796	6.98e+00	-8.48e-01
4797	6.98e+00	-8.48e-01
4798	6.98e+00	-8.48e-01
4799	6.98e+00	-8.48e-01
4800	7.02e+00	-8.48e-01
4801	6.98e+00	-8.48e-01
4802	7.02e+00	-8.48e-01
4803	7.02e+00	-8.48e-01
4804	7.02e+00	-8.48e-01
4805	6.98e+00	-8.48e-01
4806	7.02e+00	-8.48e-01
4807	7.02e+00	-8.48e-01
4808	7.02e+00	-8.48e-01
4809	6.98e+00	-8.48e-01
4810	6.98e+00	-8.48e-01
4811	7.02e+00	-8.48e-01
4812	6.98e+00	-8.48e-01
4813	7.02e+00	-8.48e-01
4814	6.98e+00	-8.48e-01
4815	6.98e+00	-8.48e-01
4816	7.02e+00	-8.48e-01
4817	6.98e+00	-8.48e-01
4818	6.98e+00	-8.48e-01
4819	6.98e+00	-8.48e-01
4820	6.98e+00	-8.48e-01
4821	7.02e+00	-8.48e-01
4822	7.02e+00	-8.48e-01
4823	6.98e+00	-8.48e-01
4824	6.98e+00	-8.48e-01
4825	6.98e+00	-8.48e-01
4826	6.98e+00	-8.48e-01
4827	7.02e+00	-8.48e-01
4828	6.98e+00	-8.48e-01
4829	7.02e+00	-8.48e-01
4830	7.02e+00	-8.48e-01
4831	6.98e+00	-8.48e-01
4832	6.98e+00	-8.48e-01
4833	7.02e+00	-8.48e-01
4834	6.98e+00	-8.48e-01
4835	6.98e+00	-8.48e-01
4836	7.02e+00	-8.48e-01
4837	7.02e+00	-8.48e-01
4838	6.98e+00	-8.48e-01
4839	7.02e+00	-8.48e-01
4840	6.98e+00	-8.48e-01
4841	6.98e+00	-8.48e-01
4842	7.02e+00	-8.48e-01
4843	7.02e+00	-8.48e-01
4844	7.02e+00	-8.48e-01
4845	7.02e+00	-8.48e-01
4846	6.98e+00	-8.48e-01
4847	6.98e+00	-8.48e-01
4848	6.98e+00	-8.48e-01
4849	7.02e+00	-8.48e-01
4850	6.98e+00	-8.48e-01
4851	6.98e+00	-8.48e-01
4852	7.02e+00	-8.48e-01
4853	6.98e+00	-8.48e-01
4854	6.98e+00	-8.48e-01
4855	7.02e+00	-8.48e-01
4856	6.98e+00	-8.48e-01
4857	6.98e+00	-8.48e-01
4858	7.02e+00	-8.48e-01
4859	6.98e+00	-8.48e-01
4860	6.98e+00	-8.48e-01
4861	6.98e+00	-8.48e-01
4862	6.98e+00	-8.48e-01
4863	7.02e+00	-8.48e-01
4864	7.02e+00	-8.48e-01
4865	6.98e+00	-8.48e-01
4866	7.02e+00	-8.48e-01
4867	6.98e+00	-8.48e-01
4868	7.02e+00	-8.48e-01
4869	6.98e+00	-8.48e-01
4870	7.02e+00	-8.48e-01
4871	7.02e+00	-8.48e-01
4872	6.98e+00	-8.48e-01
4873	7.02e+00	-8.48e-01
4874	7.02e+00	-8.48e-01
4875	6.98e+00	-8.48e-01
4876	6.98e+00	-8.48e-01
4877	6.98e+00	-8.48e-01
4878	6.98e+00	-8.48e-01
4879	7.02e+00	-8.48e-01
4880	6.98e+00	-8.48e-01
4881	6.98e+00	-8.48e-01
4882	7.02e+00	-8.48e-01
4883	7.02e+00	-8.48e-01
4884	6.98e+00	-8.48e-01
4885	6.98e+00	-8.48e-01
4886	7.02e+00	-8.48e-01
4887	6.98e+00	-8.48e-01
4888	7.02e+00	-8.48e-01
4889	7.02e+00	-8.48e-01
4890	6.98e+00	-8.48e-01
4891	6.98e+00	-8.48e-01
4892	6.98e+00	-8.48e-01
4893	7.02e+00	-8.48e-01
4894	6.98e+00	-8.48e-01
4895	7.02e+00	-8.48e-01
4896	7.02e+00	-8.48e-01
4897	7.02e+00	-8.48e-01
4898	6.98e+00	-8.48e-01
4899	6.98e+00	-8.48e-01
4900	7.02e+00	-8.48e-01
4901	7.02e+00	-8.48e-01
4902	7.02e+00	-8.48e-01
4903	7.02e+00	-8.48e-01
4904	6.98e+00	-8.48e-01
4905	6.98e+00	-8.48e-01
4906	7.02e+00	-8.48e-01
4907	6.98e+00	-8.48e-01
4908	6.98e+00	-8.48e-01
4909	6.98e+00	-8.48e-01
4910	6.98e+00	-8.48e-01
4911	7.02e+00	-8.48e-01
4912	6.98e+00	-8.48e-01
4913	6.98e+00	-8.48e-01
4914	6.98e+00	-8.48e-01
4915	6.98e+00	-8.48e-01
4916	6.98e+00	-8.48e-01
4917	6.98e+00	-8.48e-01
4918	6.98e+00	-8.48e-01
4919	6.98e+00	-8.48e-01
4920	7.02e+00	-8.48e-01
4921	7.02e+00	-8.48e-01
4922	6.98e+00	-8.48e-01
4923	6.98e+00	-8.48e-01
4924	6.98e+00	-8.48e-01
4925	7.02e+00	-8.48e-01
4926	6.98e+00	-8.48e-01
4927	7.02e+00	-8.48e-01
4928	6.98e+00	-8.48e-01
4929	6.98e+00	-8.48e-01
4930	7.02e+00	-8.48e-01
4931	6.98e+00	-8.48e-01
4932	6.98e+00	-8.48e-01
4933	6.98e+00	-8.48e-01
4934	7.02e+00	-8.48e-01
4935	7.02e+00	-8.48e-01
4936	6.98e+00	-8.48e-01
4937	6.98e+00	-8.48e-01
4938	6.98e+00	-8.48e-01
4939	7.02e+00	-8.48e-01
4940	7.02e+00	-8.48e-01
4941	6.98e+00	-8.48e-01
4942	6.98e+00	-8.48e-01
4943	7.02e+00	-8.48e-01
4944	7.02e+00	-8.48e-01
4945	7.02e+00	-8.48e-01
4946	7.02e+00	-8.48e-01
4947	7.02e+00	-8.48e-01
4948	7.02e+00	-8.48e-01
4949	6.98e+00	-8.48e-01
4950	7.02e+00	-8.48e-01
4951	6.98e+00	-8.48e-01
4952	6.98e+00	-8.48e-01
4953	7.02e+00	-8.48e-01
4954	6.98e+00	-8.48e-01
4955	6.98e+00	-8.48e-01
4956	7.02e+00	-8.48e-01
4957	6.98e+00	-8.48e-01
4958	6.98e+00	-8.48e-01
4959	6.98e+00	-8.48e-01
4960	6.98e+00	-8.48e-01
4961	6.98e+00	-8.48e-01
4962	6.98e+00	-8.48e-01
4963	6.98e+00	-8.48e-01
4964	6.98e+00	-8.48e-01
4965	6.98e+00	-8.48e-01
4966	7.02e+00	-8.48e-01
4967	6.98e+00	-8.48e-01
4968	7.02e+00	-8.48e-01
4969	6.98e+00	-8.48e-01
4970	6.98e+00	-8.48e-01
4971	6.98e+00	-8.48e-01
4972	6.98e+00	-8.48e-01
4973	6.98e+00	-8.48e-01
4974	6.98e+00	-8.48e-01
4975	7.02e+00	-8.48e-01
4976	6.98e+00	-8.48e-01
4977	6.98e+00	-8.48e-01
4978	6.98e+00	-8.48e-01
4979	6.98e+00	-8.48e-01
4980	6.98e+00	-8.48e-01
4981	6.98e+00	-8.48e-01
4982	6.98e+00	-8.48e-01
4983	7.02e+00	-8.48e-01
4984	6.98e+00	-8.48e-01
4985	7.02e+00	-8.48e-01
4986	6.98e+00	-8.48e-01
4987	6.98e+00	-8.56e-01
4988	6.98e+00	-8.48e-01
4989	7.02e+00	-8.48e-01
4990	6.98e+00	-8.48e-01
4991	6.98e+00	-8.48e-01
4992	6.98e+00	-8.48e-01
4993	6.98e+00	-8.48e-01
4994	6.98e+00	-8.48e-01
4995	6.98e+00	-8.48e-01
4996	7.02e+00	-8.48e-01
4997	6.98e+00	-8.48e-01
4998	6.98e+00	-8.48e-01
4999	7.02e+00	-8.48e-01
5000	6.98e+00	-8.48e-01
5001	7.02e+00	-8.48e-01
5002	6.98e+00	-8.48e-01
5003	6.98e+00	-8.48e-01
5004	6.98e+00	-8.48e-01
5005	7.02e+00	-8.48e-01
5006	6.98e+00	-8.48e-01
5007	6.98e+00	-8.48e-01
5008	6.98e+00	-8.48e-01
5009	7.02e+00	-8.48e-01
5010	7.02e+00	-8.48e-01
5011	6.98e+00	-8.48e-01
5012	6.98e+00	-8.48e-01
5013	6.98e+00	-8.48e-01
5014	6.98e+00	-8.48e-01
5015	6.98e+00	-8.48e-01
5016	7.02e+00	-8.48e-01
5017	6.98e+00	-8.48e-01
5018	7.02e+00	-8.48e-01
5019	7.02e+00	-8.48e-01
5020	6.98e+00	-8.48e-01
5021	7.02e+00	-8.48e-01
5022	7.02e+00	-8.48e-01
5023	6.98e+00	-8.48e-01
5024	7.02e+00	-8.48e-01
5025	6.98e+00	-8.48e-01
5026	7.02e+00	-8.48e-01
5027	7.02e+00	-8.48e-01
5028	7.02e+00	-8.48e-01
5029	6.98e+00	-8.48e-01
5030	6.98e+00	-8.48e-01
5031	6.98e+00	-8.48e-01
5032	6.98e+00	-8.48e-01
5033	7.02e+00	-8.48e-01
5034	6.98e+00	-8.48e-01
5035	6.98e+00	-8.48e-01
5036	6.98e+00	-8.48e-01
5037	7.02e+00	-8.48e-01
5038	7.02e+00	-8.48e-01
5039	6.98e+00	-8.48e-01
5040	6.98e+00	-8.48e-01
5041	7.02e+00	-8.48e-01
5042	7.02e+00	-8.48e-01
5043	6.98e+00	-8.48e-01
5044	7.02e+00	-8.48e-01
5045	6.98e+00	-8.48e-01
5046	7.02e+00	-8.48e-01
5047	7.02e+00	-8.48e-01
5048	7.02e+00	-8.48e-01
5049	6.98e+00	-8.48e-01
5050	7.02e+00	-8.48e-01
5051	7.02e+00	-8.48e-01
5052	6.98e+00	-8.48e-01
5053	7.02e+00	-8.48e-01
5054	6.98e+00	-8.48e-01
5055	7.02e+00	-8.56e-01
5056	7.02e+00	-8.48e-01
5057	7.02e+00	-8.48e-01
5058	6.98e+00	-8.48e-01
5059	6.98e+00	-8.48e-01
5060	6.98e+00	-8.48e-01
5061	6.98e+00	-8.48e-01
5062	6.98e+00	-8.48e-01
5063	6.98e+00	-8.56e-01
5064	7.02e+00	-8.56e-01
5065	7.02e+00	-8.48e-01
5066	7.02e+00	-8.48e-01
5067	7.02e+00	-8.48e-01
5068	6.98e+00	-8.48e-01
5069	7.02e+00	-8.48e-01
5070	7.02e+00	-8.56e-01
5071	6.98e+00	-8.48e-01
5072	6.98e+00	-8.56e-01
5073	7.02e+00	-8.48e-01
5074	7.02e+00	-8.48e-01
5075	6.98e+00	-8.56e-01
5076	6.98e+00	-8.48e-01
5077	6.98e+00	-8.56e-01
5078	6.98e+00	-8.48e-01
5079	6.98e+00	-8.48e-01
5080	6.98e+00	-8.56e-01
5081	6.98e+00	-8.48e-01
5082	6.98e+00	-8.56e-01
5083	6.98e+00	-8.56e-01
5084	6.98e+00	-8.48e-01
5085	6.98e+00	-8.56e-01
5086	6.98e+00	-8.48e-01
5087	6.98e+00	-8.48e-01
5088	7.02e+00	-8.56e-01
5089	7.02e+00	-8.48e-01
5090	7.02e+00	-8.56e-01
5091	7.02e+00	-8.56e-01
5092	6.98e+00	-8.48e-01
5093	7.02e+00	-8.56e-01
5094	6.98e+00	-8.48e-01
5095	6.98e+00	-8.56e-01
5096	6.98e+00	-8.48e-01
5097	6.98e+00	-8.48e-01
5098	7.02e+00	-8.48e-01
5099	6.98e+00	-8.56e-01
5100	6.98e+00	-8.48e-01
5101	6.98e+00	-8.48e-01
5102	7.02e+00	-8.48e-01
5103	6.98e+00	-8.48e-01
5104	6.98e+00	-8.48e-01
5105	7.02e+00	-8.48e-01
5106	6.98e+00	-8.48e-01
5107	6.98e+00	-8.48e-01
5108	6.98e+00	-8.48e-01
5109	7.02e+00	-8.48e-01
5110	7.02e+00	-8.48e-01
5111	6.98e+00	-8.48e-01
5112	7.02e+00	-8.48e-01
5113	6.98e+00	-8.48e-01
5114	7.02e+00	-8.48e-01
5115	6.98e+00	-8.48e-01
5116	7.02e+00	-8.48e-01
5117	6.98e+00	-8.48e-01
5118	6.98e+00	-8.48e-01
5119	7.02e+00	-8.48e-01
5120	6.98e+00	-8.48e-01
5121	6.98e+00	-8.48e-01
5122	6.98e+00	-8.48e-01
5123	7.02e+00	-8.48e-01
5124	6.98e+00	-8.48e-01
5125	7.02e+00	-8.48e-01
5126	7.02e+00	-8.48e-01
5127	7.02e+00	-8.48e-01
5128	6.98e+00	-8.48e-01
5129	7.02e+00	-8.48e-01
5130	7.02e+00	-8.48e-01
5131	7.02e+00	-8.48e-01
5132	7.02e+00	-8.48e-01
5133	7.02e+00	-8.48e-01
5134	7.02e+00	-8.48e-01
5135	7.02e+00	-8.48e-01
5136	7.02e+00	-8.48e-01
5137	7.02e+00	-8.48e-01
5138	7.02e+00	-8.48e-01
5139	6.98e+00	-8.48e-01
5140	6.98e+00	-8.48e-01
5141	7.02e+00	-8.48e-01
5142	7.02e+00	-8.48e-01
5143	6.98e+00	-8.48e-01
5144	7.02e+00	-8.48e-01
5145	7.02e+00	-8.48e-01
5146	7.02e+00	-8.48e-01
5147	6.98e+00	-8.48e-01
5148	7.02e+00	-8.48e-01
5149	6.98e+00	-8.48e-01
5150	7.02e+00	-8.48e-01
5151	6.98e+00	-8.48e-01
5152	7.02e+00	-8.56e-01
5153	6.98e+00	-8.48e-01
5154	6.98e+00	-8.48e-01
5155	6.98e+00	-8.56e-01
5156	7.02e+00	-8.48e-01
5157	6.98e+00	-8.48e-01
5158	6.98e+00	-8.48e-01
5159	7.02e+00	-8.56e-01
5160	6.98e+00	-8.56e-01
5161	6.98e+00	-8.48e-01
5162	7.02e+00	-8.48e-01
5163	6.98e+00	-8.56e-01
5164	7.02e+00	-8.56e-01
5165	7.02e+00	-8.56e-01
5166	7.02e+00	-8.56e-01
5167	6.98e+00	-8.56e-01
5168	7.02e+00	-8.56e-01
5169	6.98e+00	-8.56e-01
5170	7.02e+00	-8.56e-01
5171	7.02e+00	-8.56e-01
5172	7.02e+00	-8.56e-01
5173	6.98e+00	-8.56e-01
5174	6.98e+00	-8.56e-01
5175	6.98e+00	-8.56e-01
5176	7.02e+00	-8.56e-01
5177	6.98e+00	-8.56e-01
5178	6.98e+00	-8.56e-01
5179	7.02e+00	-8.56e-01
5180	7.02e+00	-8.56e-01
5181	7.02e+00	-8.56e-01
5182	7.02e+00	-8.56e-01
5183	7.02e+00	-8.56e-01
5184	6.98e+00	-8.56e-01
5185	7.02e+00	-8.56e-01
5186	7.02e+00	-8.48e-01
5187	6.98e+00	-8.48e-01
5188	7.02e+00	-8.48e-01
5189	6.98e+00	-8.56e-01
5190	7.02e+00	-8.48e-01
5191	6.98e+00	-8.48e-01
5192	7.02e+00	-8.48e-01
5193	6.98e+00	-8.48e-01
5194	6.98e+00	-8.48e-01
5195	7.02e+00	-8.48e-01
5196	7.02e+00	-8.48e-01
5197	7.02e+00	-8.48e-01
5198	7.02e+00	-8.48e-01
5199	6.98e+00	-8.48e-01
5200	7.02e+00	-8.48e-01
5201	7.02e+00	-8.48e-01
5202	7.02e+00	-8.48e-01
5203	7.02e+00	-8.48e-01
5204	6.98e+00	-8.48e-01
5205	6.98e+00	-8.48e-01
5206	7.02e+00	-8.48e-01
5207	7.02e+00	-8.48e-01
5208	7.02e+00	-8.48e-01
5209	7.02e+00	-8.48e-01
5210	7.02e+00	-8.48e-01
5211	7.02e+00	-8.48e-01
5212	7.02e+00	-8.48e-01
5213	7.02e+00	-8.48e-01
5214	7.02e+00	-8.48e-01
5215	7.02e+00	-8.48e-01
5216	6.98e+00	-8.48e-01
5217	7.02e+00	-8.48e-01
5218	7.02e+00	-8.48e-01
5219	7.02e+00	-8.48e-01
5220	7.02e+00	-8.48e-01
5221	7.02e+00	-8.48e-01
5222	7.02e+00	-8.40e-01
5223	7.02e+00	-8.48e-01
5224	7.02e+00	-8.48e-01
5225	7.02e+00	-8.40e-01
5226	6.98e+00	-8.48e-01
5227	7.02e+00	-8.40e-01
5228	6.98e+00	-8.40e-01
5229	7.02e+00	-8.40e-01
5230	6.98e+00	-8.40e-01
5231	7.02e+00	-8.40e-01
5232	7.02e+00	-8.40e-01
5233	6.98e+00	-8.40e-01
5234	6.98e+00	-8.40e-01
5235	7.02e+00	-8.40e-01
5236	7.02e+00	-8.40e-01
5237	7.02e+00	-8.40e-01
5238	6.98e+00	-8.40e-01
5239	7.02e+00	-8.40e-01
5240	7.02e+00	-8.40e-01
5241	6.98e+00	-8.40e-01
5242	7.02e+00	-8.40e-01
5243	6.98e+00	-8.40e-01
5244	7.02e+00	-8.40e-01
5245	7.02e+00	-8.40e-01
5246	7.02e+00	-8.40e-01
5247	6.98e+00	-8.40e-01
5248	7.02e+00	-8.40e-01
5249	6.98e+00	-8.40e-01
5250	7.02e+00	-8.40e-01
5251	6.98e+00	-8.40e-01
5252	7.02e+00	-8.40e-01
5253	6.98e+00	-8.40e-01
5254	6.98e+00	-8.40e-01
5255	6.98e+00	-8.40e-01
5256	6.98e+00	-8.40e-01
5257	6.98e+00	-8.40e-01
5258	7.02e+00	-8.40e-01
5259	7.02e+00	-8.40e-01
5260	7.02e+00	-8.40e-01
5261	7.02e+00	-8.40e-01
5262	6.98e+00	-8.40e-01
5263	6.98e+00	-8.40e-01
5264	7.02e+00	-8.40e-01
5265	6.98e+00	-8.40e-01
5266	7.02e+00	-8.40e-01
5267	7.02e+00	-8.40e-01
5268	6.98e+00	-8.40e-01
5269	6.98e+00	-8.40e-01
5270	7.02e+00	-8.40e-01
5271	7.02e+00	-8.40e-01
5272	7.02e+00	-8.40e-01
5273	6.98e+00	-8.40e-01
5274	7.02e+00	-8.40e-01
5275	6.98e+00	-8.40e-01
5276	7.02e+00	-8.40e-01
5277	7.02e+00	-8.40e-01
5278	6.98e+00	-8.40e-01
5279	7.02e+00	-8.40e-01
5280	7.02e+00	-8.40e-01
5281	6.98e+00	-8.40e-01
5282	7.02e+00	-8.40e-01
5283	6.98e+00	-8.40e-01
5284	7.02e+00	-8.40e-01
5285	6.98e+00	-8.40e-01
5286	6.98e+00	-8.40e-01
5287	7.02e+00	-8.40e-01
5288	7.02e+00	-8.40e-01
5289	7.02e+00	-8.40e-01
5290	7.02e+00	-8.40e-01
5291	7.02e+00	-8.40e-01
5292	6.98e+00	-8.40e-01
5293	7.02e+00	-8.40e-01
5294	6.98e+00	-8.40e-01
5295	6.98e+00	-8.40e-01
5296	6.98e+00	-8.40e-01
5297	7.02e+00	-8.40e-01
5298	7.02e+00	-8.40e-01
5299	6.98e+00	-8.40e-01
5300	6.98e+00	-8.40e-01
5301	6.98e+00	-8.40e-01
5302	6.98e+00	-8.40e-01
5303	6.98e+00	-8.40e-01
5304	7.02e+00	-8.40e-01
5305	7.02e+00	-8.40e-01
5306	7.02e+00	-8.40e-01
5307	6.98e+00	-8.40e-01
5308	6.98e+00	-8.40e-01
5309	6.98e+00	-8.40e-01
5310	6.98e+00	-8.40e-01
5311	7.02e+00	-8.40e-01
5312	6.98e+00	-8.40e-01
5313	6.98e+00	-8.40e-01
5314	6.98e+00	-8.40e-01
5315	6.98e+00	-8.40e-01
5316	6.98e+00	-8.40e-01
5317	6.98e+00	-8.40e-01
5318	6.98e+00	-8.40e-01
5319	6.98e+00	-8.40e-01
5320	6.98e+00	-8.40e-01
5321	7.02e+00	-8.40e-01
5322	7.02e+00	-8.40e-01
5323	6.98e+00	-8.40e-01
5324	6.98e+00	-8.40e-01
5325	6.98e+00	-8.40e-01
5326	6.98e+00	-8.40e-01
5327	7.02e+00	-8.40e-01
5328	6.98e+00	-8.40e-01
5329	7.02e+00	-8.40e-01
5330	6.98e+00	-8.40e-01
5331	6.98e+00	-8.40e-01
5332	6.98e+00	-8.40e-01
5333	7.02e+00	-8.40e-01
5334	7.02e+00	-8.40e-01
5335	7.02e+00	-8.40e-01
5336	6.98e+00	-8.40e-01
5337	6.98e+00	-8.40e-01
5338	7.02e+00	-8.40e-01
5339	6.98e+00	-8.40e-01
5340	6.98e+00	-8.40e-01
5341	7.02e+00	-8.40e-01
5342	7.02e+00	-8.40e-01
5343	6.98e+00	-8.40e-01
5344	6.98e+00	-8.40e-01
5345	6.98e+00	-8.40e-01
5346	6.98e+00	-8.40e-01
5347	7.02e+00	-8.40e-01
5348	6.98e+00	-8.40e-01
5349	7.02e+00	-8.40e-01
5350	7.02e+00	-8.40e-01
5351	6.98e+00	-8.40e-01
5352	6.98e+00	-8.40e-01
5353	7.02e+00	-8.40e-01
5354	7.02e+00	-8.40e-01
5355	7.02e+00	-8.40e-01
5356	7.02e+00	-8.40e-01
5357	6.98e+00	-8.40e-01
5358	6.98e+00	-8.40e-01
5359	7.02e+00	-8.40e-01
5360	7.02e+00	-8.40e-01
5361	6.98e+00	-8.40e-01
5362	6.98e+00	-8.40e-01
5363	7.02e+00	-8.40e-01
5364	6.98e+00	-8.40e-01
5365	6.98e+00	-8.48e-01
5366	6.98e+00	-8.40e-01
5367	6.98e+00	-8.40e-01
5368	6.98e+00	-8.40e-01
5369	6.98e+00	-8.40e-01
5370	6.98e+00	-8.48e-01
5371	7.02e+00	-8.40e-01
5372	7.02e+00	-8.40e-01
5373	7.02e+00	-8.40e-01
5374	7.02e+00	-8.40e-01
5375	6.98e+00	-8.48e-01
5376	7.02e+00	-8.40e-01
5377	6.98e+00	-8.40e-01
5378	6.98e+00	-8.40e-01
5379	6.98e+00	-8.40e-01
5380	6.98e+00	-8.40e-01
5381	6.98e+00	-8.40e-01
5382	7.02e+00	-8.40e-01
5383	6.98e+00	-8.40e-01
5384	7.02e+00	-8.40e-01
5385	7.02e+00	-8.40e-01
5386	7.02e+00	-8.40e-01
5387	6.98e+00	-8.40e-01
5388	7.02e+00	-8.40e-01
5389	6.98e+00	-8.40e-01
5390	6.98e+00	-8.40e-01
5391	6.98e+00	-8.40e-01
5392	6.98e+00	-8.40e-01
5393	6.98e+00	-8.40e-01
5394	6.98e+00	-8.40e-01
5395	6.98e+00	-8.40e-01
5396	6.98e+00	-8.40e-01
5397	6.98e+00	-8.40e-01
5398	6.98e+00	-8.40e-01
5399	6.98e+00	-8.40e-01
5400	7.02e+00	-8.40e-01
5401	6.98e+00	-8.40e-01
5402	6.98e+00	-8.40e-01
5403	6.98e+00	-8.40e-01
5404	6.98e+00	-8.40e-01
5405	6.98e+00	-8.40e-01
5406	7.02e+00	-8.40e-01
5407	7.02e+00	-8.40e-01
5408	6.98e+00	-8.40e-01
5409	7.02e+00	-8.40e-01
5410	7.02e+00	-8.40e-01
5411	7.02e+00	-8.40e-01
5412	6.98e+00	-8.40e-01
5413	6.98e+00	-8.40e-01
5414	6.98e+00	-8.40e-01
5415	6.98e+00	-8.40e-01
5416	7.02e+00	-8.40e-01
5417	6.98e+00	-8.40e-01
5418	7.02e+00	-8.40e-01
5419	6.98e+00	-8.40e-01
5420	6.98e+00	-8.40e-01
5421	6.98e+00	-8.40e-01
5422	7.02e+00	-8.40e-01
5423	6.98e+00	-8.40e-01
5424	7.02e+00	-8.40e-01
5425	6.98e+00	-8.40e-01
5426	6.98e+00	-8.40e-01
5427	6.98e+00	-8.40e-01
5428	6.98e+00	-8.40e-01
5429	6.98e+00	-8.40e-01
5430	6.98e+00	-8.40e-01
5431	6.98e+00	-8.40e-01
5432	7.02e+00	-8.40e-01
5433	6.98e+00	-8.40e-01
5434	6.98e+00	-8.40e-01
5435	6.98e+00	-8.40e-01
5436	6.98e+00	-8.40e-01
5437	6.98e+00	-8.40e-01
5438	6.98e+00	-8.40e-01
5439	7.02e+00	-8.40e-01
5440	6.98e+00	-8.40e-01
5441	7.02e+00	-8.40e-01
5442	7.02e+00	-8.40e-01
5443	6.98e+00	-8.40e-01
5444	6.98e+00	-8.40e-01
5445	6.98e+00	-8.40e-01
5446	6.98e+00	-8.40e-01
5447	6.98e+00	-8.40e-01
5448	7.02e+00	-8.40e-01
5449	7.02e+00	-8.40e-01
5450	7.02e+00	-8.40e-01
5451	6.98e+00	-8.40e-01
5452	6.98e+00	-8.40e-01
5453	6.98e+00	-8.40e-01
5454	6.98e+00	-8.40e-01
5455	6.98e+00	-8.40e-01
5456	6.98e+00	-8.40e-01
5457	6.98e+00	-8.40e-01
5458	6.98e+00	-8.40e-01
5459	6.98e+00	-8.40e-01
5460	6.98e+00	-8.40e-01
5461	6.98e+00	-8.40e-01
5462	6.98e+00	-8.40e-01
5463	7.02e+00	-8.40e-01
5464	6.98e+00	-8.40e-01
5465	6.98e+00	-8.40e-01
5466	6.98e+00	-8.40e-01
5467	6.98e+00	-8.40e-01
5468	6.98e+00	-8.40e-01
5469	6.98e+00	-8.40e-01
5470	7.02e+00	-8.40e-01
5471	7.02e+00	-8.40e-01
5472	6.98e+00	-8.40e-01
5473	7.02e+00	-8.40e-01
5474	6.98e+00	-8.40e-01
5475	7.02e+00	-8.40e-01
5476	6.98e+00	-8.40e-01
5477	6.98e+00	-8.40e-01
5478	7.02e+00	-8.40e-01
5479	7.02e+00	-8.40e-01
5480	6.98e+00	-8.40e-01
5481	7.02e+00	-8.40e-01
5482	7.02e+00	-8.40e-01
5483	7.02e+00	-8.40e-01
5484	7.02e+00	-8.40e-01
5485	7.02e+00	-8.40e-01
5486	7.02e+00	-8.40e-01
5487	6.98e+00	-8.40e-01
5488	7.02e+00	-8.40e-01
5489	6.98e+00	-8.40e-01
5490	7.02e+00	-8.40e-01
5491	6.98e+00	-8.40e-01
5492	6.98e+00	-8.40e-01
5493	6.98e+00	-8.40e-01
5494	6.98e+00	-8.40e-01
5495	6.98e+00	-8.40e-01
5496	6.98e+00	-8.40e-01
5497	6.98e+00	-8.40e-01
5498	6.98e+00	-8.40e-01
5499	6.98e+00	-8.40e-01
5500	6.98e+00	-8.40e-01
5501	6.98e+00	-8.40e-01
5502	6.98e+00	-8.40e-01
5503	6.98e+00	-8.40e-01
5504	6.98e+00	-8.40e-01
5505	6.98e+00	-8.40e-01
5506	7.02e+00	-8.40e-01
5507	6.98e+00	-8.40e-01
5508	6.98e+00	-8.40e-01
5509	6.98e+00	-8.40e-01
5510	6.98e+00	-8.40e-01
5511	6.98e+00	-8.40e-01
5512	6.98e+00	-8.40e-01
5513	6.98e+00	-8.40e-01
5514	6.98e+00	-8.40e-01
5515	6.98e+00	-8.40e-01
5516	7.02e+00	-8.40e-01
5517	6.98e+00	-8.40e-01
5518	7.02e+00	-8.40e-01
5519	7.02e+00	-8.40e-01
5520	7.02e+00	-8.40e-01
5521	6.98e+00	-8.40e-01
5522	6.98e+00	-8.40e-01
5523	6.98e+00	-8.40e-01
5524	7.02e+00	-8.40e-01
5525	6.98e+00	-8.40e-01
5526	6.98e+00	-8.40e-01
5527	7.02e+00	-8.40e-01
5528	7.02e+00	-8.40e-01
5529	7.02e+00	-8.40e-01
5530	6.98e+00	-8.40e-01
5531	6.98e+00	-8.40e-01
5532	6.98e+00	-8.40e-01
5533	6.98e+00	-8.40e-01
5534	6.98e+00	-8.40e-01
5535	6.98e+00	-8.40e-01
5536	7.02e+00	-8.40e-01
5537	6.98e+00	-8.40e-01
5538	7.02e+00	-8.40e-01
5539	7.02e+00	-8.40e-01
5540	6.98e+00	-8.40e-01
5541	6.98e+00	-8.40e-01
5542	6.98e+00	-8.40e-01
5543	7.02e+00	-8.40e-01
5544	6.98e+00	-8.40e-01
5545	6.98e+00	-8.40e-01
5546	7.02e+00	-8.40e-01
5547	6.98e+00	-8.40e-01
5548	7.02e+00	-8.40e-01
5549	7.02e+00	-8.40e-01
5550	6.98e+00	-8.40e-01
5551	6.98e+00	-8.40e-01
5552	7.02e+00	-8.40e-01
5553	6.98e+00	-8.40e-01
5554	6.98e+00	-8.40e-01
5555	7.02e+00	-8.40e-01
